source;title;company;location;workload;published;url;scraped_at
LinkedIn;Spezialist:in Finanzierungen Individual;Zürcher Kantonalbank;Zurich, Zurich, Switzerland;N/A;2026-03-19;https://ch.linkedin.com/jobs/view/spezialist-in-finanzierungen-individual-at-z%C3%BCrcher-kantonalbank-4375533445;2026-04-01T10:05:01.117999
LinkedIn;Relationship Manager Private Banking HNWI (w/m/d);Luzerner Kantonalbank;Lucerne, Lucerne, Switzerland;N/A;2026-03-19;https://ch.linkedin.com/jobs/view/relationship-manager-private-banking-hnwi-w-m-d-at-luzerner-kantonalbank-4387656398;2026-04-01T10:05:15.998872
LinkedIn;Senior Commercial & Client Relationship Manager;Swift;Zurich, Zurich, Switzerland;N/A;2026-03-19;https://ch.linkedin.com/jobs/view/senior-commercial-client-relationship-manager-at-swift-4378387063;2026-04-01T10:05:19.015470
LinkedIn;FX Trader, Capital Markets Europe International;Deutsche Bank;Zurich, Zurich, Switzerland;N/A;2026-03-19;https://ch.linkedin.com/jobs/view/fx-trader-capital-markets-europe-international-at-deutsche-bank-4361660054;2026-04-01T10:05:43.604547
LinkedIn;Junior M&A / Private Equity Analyst;W Talent Switzerland;Geneva, Switzerland;N/A;2026-03-19;https://ch.linkedin.com/jobs/view/junior-m-a-private-equity-analyst-at-w-talent-switzerland-4387845107;2026-04-01T10:05:57.472391
LinkedIn;Banking, Investment Banking, Placement Analyst, Zurich, Switzerland 2026 - July Intake;Citi;Zurich, Zurich, Switzerland;N/A;2026-03-18;https://ch.linkedin.com/jobs/view/banking-investment-banking-placement-analyst-zurich-switzerland-2026-july-intake-at-citi-4311678911;2026-04-01T10:03:32.491430
LinkedIn;Director Investment Advisory – Real Estate Equity Switzerland;Empira Group;Zug, Zug, Switzerland;N/A;2026-03-18;https://ch.linkedin.com/jobs/view/director-investment-advisory-%E2%80%93-real-estate-equity-switzerland-at-empira-group-4387607078;2026-04-01T10:04:05.128525
LinkedIn;Manager Financial Services Risk with focus on Operational Resilience, BCM and TPRM (80-100%);EY;Zurich, Zurich, Switzerland;N/A;2026-03-18;https://ch.linkedin.com/jobs/view/manager-financial-services-risk-with-focus-on-operational-resilience-bcm-and-tprm-80-100%25-at-ey-4385048216;2026-04-01T10:04:36.259063
LinkedIn;Spezialist:in Finanzierungen;Zürcher Kantonalbank;Zurich, Zurich, Switzerland;N/A;2026-03-18;https://ch.linkedin.com/jobs/view/spezialist-in-finanzierungen-at-z%C3%BCrcher-kantonalbank-4374831685;2026-04-01T10:05:01.118105
LinkedIn;Technical Business Analyst for Portfolio Risk profiling Investment Solution;Tech Mahindra;Geneva, Switzerland;N/A;2026-03-17;https://ch.linkedin.com/jobs/view/technical-business-analyst-for-portfolio-risk-profiling-investment-solution-at-tech-mahindra-4385688870;2026-04-01T10:03:32.492004
LinkedIn;GPS Associate: Wealth Planning Europe, Zürich, 100% (f/m/d);Julius Baer;Zurich, Zurich, Switzerland;N/A;2026-03-17;https://ch.linkedin.com/jobs/view/gps-associate-wealth-planning-europe-z%C3%BCrich-100%25-f-m-d-at-julius-baer-4368145661;2026-04-01T10:03:54.331956
LinkedIn;Execution Trader (80-100%);Lombard Odier Group;Geneva, Switzerland;N/A;2026-03-17;https://ch.linkedin.com/jobs/view/execution-trader-80-100%25-at-lombard-odier-group-4384459380;2026-04-01T10:04:22.544305
LinkedIn;IKT-Verantwortliche/-r Finanzverwaltung 80%;Finanzdirektion Kanton Zürich;Zurich, Zurich, Switzerland;N/A;2026-03-17;https://ch.linkedin.com/jobs/view/ikt-verantwortliche-r-finanzverwaltung-80%25-at-finanzdirektion-kanton-z%C3%BCrich-4385952470;2026-04-01T10:04:36.259173
LinkedIn;Senior Relationship Manager - GCC;QNB Group;Geneva, Switzerland;N/A;2026-03-17;https://ch.linkedin.com/jobs/view/senior-relationship-manager-gcc-at-qnb-group-4341862722;2026-04-01T10:04:52.730977
LinkedIn;Associate - Secondaries Team;Lombard Odier Investment Managers;Zurich, Switzerland;N/A;2026-03-17;https://ch.linkedin.com/jobs/view/associate-secondaries-team-at-lombard-odier-investment-managers-4384478368;2026-04-01T10:05:36.777420
LinkedIn;Analyst;Lombard Odier Investment Managers;Geneva, Switzerland;N/A;2026-03-17;https://ch.linkedin.com/jobs/view/analyst-at-lombard-odier-investment-managers-4384474543;2026-04-01T10:05:36.777684
LinkedIn;Investment Management - Sales Professional;Morgan Stanley;Zurich, Zurich, Switzerland;N/A;2026-03-17;https://ch.linkedin.com/jobs/view/investment-management-sales-professional-at-morgan-stanley-4386423853;2026-04-01T10:05:57.473230
LinkedIn;GPS Associate Wealth Planning Business Risk Manager Zurich, 100% (f/m/d);Julius Baer;Zurich, Zurich, Switzerland;N/A;2026-03-16;https://ch.linkedin.com/jobs/view/gps-associate-wealth-planning-business-risk-manager-zurich-100%25-f-m-d-at-julius-baer-4386375990;2026-04-01T10:03:54.332286
LinkedIn;Private Banker*in (a);Aargauische Kantonalbank;Olten, Solothurn, Switzerland;N/A;2026-03-16;https://ch.linkedin.com/jobs/view/private-banker-in-a-at-aargauische-kantonalbank-4386357777;2026-04-01T10:04:15.370869
LinkedIn;Group Finance Director;International Space Federation (ISF);Martigny, Valais, Switzerland;N/A;2026-03-16;https://ch.linkedin.com/jobs/view/group-finance-director-at-international-space-federation-isf-4384049134;2026-04-01T10:04:19.055390
LinkedIn;International Private Bank, Private Banker, MENAT, Vice President;JPMorganChase;Geneva, Geneva, Switzerland;N/A;2026-03-16;https://ch.linkedin.com/jobs/view/international-private-bank-private-banker-menat-vice-president-at-jpmorganchase-4304988001;2026-04-01T10:04:22.544663
LinkedIn;Niederlassungsleiter*in Frick (a);Aargauische Kantonalbank;Frick, Aargau, Switzerland;N/A;2026-03-16;https://ch.linkedin.com/jobs/view/niederlassungsleiter-in-frick-a-at-aargauische-kantonalbank-4376560093;2026-04-01T10:05:31.409855
LinkedIn;Firmenkundenbetreuer:in Markt Schweiz;Zürcher Kantonalbank;Zurich, Zurich, Switzerland;N/A;2026-03-16;https://ch.linkedin.com/jobs/view/firmenkundenbetreuer-in-markt-schweiz-at-z%C3%BCrcher-kantonalbank-4352632790;2026-04-01T10:05:31.409963
LinkedIn;Mortgage Officer 100% (f/m/d);Julius Baer;Zurich, Zurich, Switzerland;N/A;2026-03-15;https://ch.linkedin.com/jobs/view/mortgage-officer-100%25-f-m-d-at-julius-baer-4367628668;2026-04-01T10:05:08.470504
LinkedIn;Finanzbuchhalter:in Real Estate;Zürcher Kantonalbank;Zurich, Zurich, Switzerland;N/A;2026-03-14;https://ch.linkedin.com/jobs/view/finanzbuchhalter-in-real-estate-at-z%C3%BCrcher-kantonalbank-4356790851;2026-04-01T10:04:15.370983
LinkedIn;BANK-now - Teamleiter/in Vorinkasso Kredit, 80-100%;UBS;Horgen, Zurich, Switzerland;N/A;2026-03-14;https://ch.linkedin.com/jobs/view/bank-now-teamleiter-in-vorinkasso-kredit-80-100%25-at-ubs-4345341096;2026-04-01T10:04:36.258595
LinkedIn;Lombard Credit Risk Officer - Private Banking 100% (f/m/d);Julius Baer;Zurich, Zurich, Switzerland;N/A;2026-03-14;https://ch.linkedin.com/jobs/view/lombard-credit-risk-officer-private-banking-100%25-f-m-d-at-julius-baer-4367630612;2026-04-01T10:05:08.470290
LinkedIn;Regionalleiter*in (a);Aargauische Kantonalbank;Rheinfelden, Aargau, Switzerland;N/A;2026-03-14;https://ch.linkedin.com/jobs/view/regionalleiter-in-a-at-aargauische-kantonalbank-4344358569;2026-04-01T10:05:31.409611
LinkedIn;Internship - Business Consulting - Business Management;EY;Zurich, Zurich, Switzerland;N/A;2026-03-13;https://ch.linkedin.com/jobs/view/internship-business-consulting-business-management-at-ey-4374054804;2026-04-01T10:03:57.279453
LinkedIn;Berater*in Privatkunden 80 - 100%;St. Galler Kantonalbank AG;Buchs, Zurich, Switzerland;N/A;2026-03-13;https://ch.linkedin.com/jobs/view/berater-in-privatkunden-80-100%25-at-st-galler-kantonalbank-ag-4371116906;2026-04-01T10:03:59.825008
LinkedIn;Compliance Officer;Basler Kantonalbank;Basel, Basel, Switzerland;N/A;2026-03-13;https://ch.linkedin.com/jobs/view/compliance-officer-at-basler-kantonalbank-4385541553;2026-04-01T10:04:42.257908
LinkedIn;Head of Mortgage Advisory Switzerland 100% (f/m/d);Julius Baer;Zurich, Zurich, Switzerland;N/A;2026-03-13;https://ch.linkedin.com/jobs/view/head-of-mortgage-advisory-switzerland-100%25-f-m-d-at-julius-baer-4358735633;2026-04-01T10:04:56.126670
LinkedIn;UX/UI Quality & Governance Manager (m/w/d);Zürcher Kantonalbank;Zurich, Zurich, Switzerland;N/A;2026-03-13;https://ch.linkedin.com/jobs/view/ux-ui-quality-governance-manager-m-w-d-at-z%C3%BCrcher-kantonalbank-4385369523;2026-04-01T10:05:01.117189
LinkedIn;Investment Banking Associate, Corporate Finance (F/M/X);Deutsche Bank;Zurich, Zurich, Switzerland;N/A;2026-03-12;https://ch.linkedin.com/jobs/view/investment-banking-associate-corporate-finance-f-m-x-at-deutsche-bank-4375065088;2026-04-01T10:03:41.268117
LinkedIn;Responsable excellence opérationnelle / Verantwortliche/r für Operational Excellence 80-100%;BCF - Banque Cantonale de Fribourg;Fribourg, Switzerland;N/A;2026-03-12;https://ch.linkedin.com/jobs/view/responsable-excellence-op%C3%A9rationnelle-verantwortliche-r-f%C3%BCr-operational-excellence-80-100%25-at-bcf-banque-cantonale-de-fribourg-4382792702;2026-04-01T10:04:42.258256
LinkedIn;Analyst - Investment Banking (Zurich);Jefferies;Zurich, Zurich, Switzerland;N/A;2026-03-11;https://ch.linkedin.com/jobs/view/analyst-investment-banking-zurich-at-jefferies-4384508850;2026-04-01T10:03:32.491078
LinkedIn;Investment Advisor (Associate Director);QNB Group;Geneva, Switzerland;N/A;2026-03-11;https://ch.linkedin.com/jobs/view/investment-advisor-associate-director-at-qnb-group-4327960760;2026-04-01T10:04:05.128304
LinkedIn;Consultant (m/f/d) - Financial Services;Simon-Kucher;Zurich, Zurich, Switzerland;N/A;2026-03-11;https://ch.linkedin.com/jobs/view/consultant-m-f-d-financial-services-at-simon-kucher-4291106113;2026-04-01T10:04:05.128636
LinkedIn;Associate Client Portfolio Manager (Swiss-German Desk);Ebury;Zurich, Zurich, Switzerland;N/A;2026-03-11;https://ch.linkedin.com/jobs/view/associate-client-portfolio-manager-swiss-german-desk-at-ebury-4384329081;2026-04-01T10:04:25.348296
LinkedIn;Independent Portfolio Manager;WorldQuant;Zug, Zug, Switzerland;N/A;2026-03-11;https://ch.linkedin.com/jobs/view/independent-portfolio-manager-at-worldquant-3604751327;2026-04-01T10:04:31.389331
LinkedIn;Investment Risk Data Analyst;Lombard Odier Investment Managers;Geneva, Switzerland;N/A;2026-03-11;https://ch.linkedin.com/jobs/view/investment-risk-data-analyst-at-lombard-odier-investment-managers-4382882950;2026-04-01T10:05:36.777802
LinkedIn;International Private Bank, FX DAC, Associate, Switzerland;JPMorganChase;Geneva, Geneva, Switzerland;N/A;2026-03-11;https://ch.linkedin.com/jobs/view/international-private-bank-fx-dac-associate-switzerland-at-jpmorganchase-4384364630;2026-04-01T10:05:36.777912
LinkedIn;Freelance Finance Experts at AI Startup;Lightly;Zurich, Zurich, Switzerland;N/A;2026-03-11;https://ch.linkedin.com/jobs/view/freelance-finance-experts-at-ai-startup-at-lightly-4382701023;2026-04-01T10:05:36.778240
LinkedIn;BA Application Support / FX Specialist - Private banking;Synechron;Geneva, Geneva, Switzerland;N/A;2026-03-10;https://ch.linkedin.com/jobs/view/ba-application-support-fx-specialist-private-banking-at-synechron-4383492323;2026-04-01T10:03:36.333439
LinkedIn;Asset Manager:in Netze;Werren & Thomann GmbH;Kreuzlingen, Thurgau, Switzerland;N/A;2026-03-10;https://ch.linkedin.com/jobs/view/asset-manager-in-netze-at-werren-thomann-gmbh-4363280087;2026-04-01T10:04:19.055497
LinkedIn;Real Estate Asset Portfolio Manager w/m/d;AXA Investment Managers;Zurich, Zurich, Switzerland;N/A;2026-03-10;https://ch.linkedin.com/jobs/view/real-estate-asset-portfolio-manager-w-m-d-at-axa-investment-managers-4366127910;2026-04-01T10:04:31.389110
LinkedIn;Investment Counselor - Middle East;Citi;Geneva, Geneva, Switzerland;N/A;2026-03-10;https://ch.linkedin.com/jobs/view/investment-counselor-middle-east-at-citi-4382476448;2026-04-01T10:05:08.470182
LinkedIn;Director, Relationship Manager Geneva (CE);Deutsche Bank;Geneva, Geneva, Switzerland;N/A;2026-03-10;https://ch.linkedin.com/jobs/view/director-relationship-manager-geneva-ce-at-deutsche-bank-4373826023;2026-04-01T10:05:11.910690
LinkedIn;Account Manager*in eVV Desk 80 - 100%;St. Galler Kantonalbank AG;St Gallen, St Gallen, Switzerland;N/A;2026-03-10;https://ch.linkedin.com/jobs/view/account-manager-in-evv-desk-80-100%25-at-st-galler-kantonalbank-ag-4382448155;2026-04-01T10:05:15.999092
LinkedIn;Cross Asset Execution (up to VP);Deutsche Bank;Zurich, Zurich, Switzerland;N/A;2026-03-10;https://ch.linkedin.com/jobs/view/cross-asset-execution-up-to-vp-at-deutsche-bank-4373884048;2026-04-01T10:05:19.014797
LinkedIn;Client Relationship Manager - Pension Funds;IGA Talent Solutions;Zurich, Switzerland;N/A;2026-03-10;https://ch.linkedin.com/jobs/view/client-relationship-manager-pension-funds-at-iga-talent-solutions-4383729135;2026-04-01T10:05:19.015579
LinkedIn;Berater(in) Privatkunden Individual, 80 - 100 %;Thurgauer Kantonalbank;Romanshorn, Thurgau, Switzerland;N/A;2026-03-09;https://ch.linkedin.com/jobs/view/berater-in-privatkunden-individual-80-100-%25-at-thurgauer-kantonalbank-4326518911;2026-04-01T10:03:59.825116
LinkedIn;Junior CFO;UR Capital;Geneva, Switzerland;N/A;2026-03-09;https://ch.linkedin.com/jobs/view/junior-cfo-at-ur-capital-4382975775;2026-04-01T10:04:19.055985
LinkedIn;Independent M&A Advisor;ONEtoONE Corporate Finance;Zurich, Switzerland;N/A;2026-03-09;https://ch.linkedin.com/jobs/view/independent-m-a-advisor-at-onetoone-corporate-finance-4382997869;2026-04-01T10:05:57.473442
LinkedIn;Head of Private Banking;DES Capital;Zurich, Switzerland;N/A;2026-03-08;https://ch.linkedin.com/jobs/view/head-of-private-banking-at-des-capital-4371600764;2026-04-01T10:05:40.638681
LinkedIn;Investment Analyst – Alternative Investments Advisory;Beyond Potentials;Geneva, Geneva, Switzerland;N/A;2026-03-06;https://ch.linkedin.com/jobs/view/investment-analyst-%E2%80%93-alternative-investments-advisory-at-beyond-potentials-4380694079;2026-04-01T10:03:32.491196
LinkedIn;Privatkundenberater:in;ATEC Personal AG;Plaffeien, Fribourg, Switzerland;N/A;2026-03-06;https://ch.linkedin.com/jobs/view/privatkundenberater-in-at-atec-personal-ag-4380271073;2026-04-01T10:03:59.824898
LinkedIn;Senior Berater(in) Privatkunden Individual;Thurgauer Kantonalbank;Eschenz, Thurgau, Switzerland;N/A;2026-03-05;https://ch.linkedin.com/jobs/view/senior-berater-in-privatkunden-individual-at-thurgauer-kantonalbank-4380408401;2026-04-01T10:03:59.824786
LinkedIn;Graduate Program in Wealth Management Advisory (18 months - starting in April 2026);BNP Paribas in Switzerland;Zurich, Zurich, Switzerland;N/A;2026-03-03;https://ch.linkedin.com/jobs/view/graduate-program-in-wealth-management-advisory-18-months-starting-in-april-2026-at-bnp-paribas-in-switzerland-4379400699;2026-04-01T10:04:05.128072
LinkedIn;Head of Private Banking;Hoffer Swiss Partners 🇨🇭;Switzerland;N/A;2026-03-03;https://ch.linkedin.com/jobs/view/head-of-private-banking-at-hoffer-swiss-partners-%F0%9F%87%A8%F0%9F%87%AD-4378166222;2026-04-01T10:04:19.054934
LinkedIn;Verantwortliche/r Finanzen und Personal (w/m/d) 100%;Brunner-Anliker AG;Opfikon, Zurich, Switzerland;N/A;2026-03-03;https://ch.linkedin.com/jobs/view/verantwortliche-r-finanzen-und-personal-w-m-d-100%25-at-brunner-anliker-ag-4380184839;2026-04-01T10:04:36.258381
LinkedIn;Senior Portfolio Manager Real Estate;Patrimonium Asset Management;Ouest Lausannois District, Vaud, Switzerland;N/A;2026-03-02;https://ch.linkedin.com/jobs/view/senior-portfolio-manager-real-estate-at-patrimonium-asset-management-4354553421;2026-04-01T10:04:19.055609
LinkedIn;Investment Manager Hypotheken Schweiz;Patrimonium Asset Management;Zurich, Switzerland;N/A;2026-03-02;https://ch.linkedin.com/jobs/view/investment-manager-hypotheken-schweiz-at-patrimonium-asset-management-4354374872;2026-04-01T10:04:25.348192
LinkedIn;Relationship Manager, EMEA U/HNW Coverage, Geneva;Delta Executive Search;Geneva, Switzerland;N/A;2026-03-02;https://ch.linkedin.com/jobs/view/relationship-manager-emea-u-hnw-coverage-geneva-at-delta-executive-search-4379950496;2026-04-01T10:05:11.910235
LinkedIn;Senior Private Banker, EMEA Clients, Zurich;Delta Executive Search;Zürich Metropolitan Area;N/A;2026-03-02;https://ch.linkedin.com/jobs/view/senior-private-banker-emea-clients-zurich-at-delta-executive-search-4379965356;2026-04-01T10:05:22.321695
